NPI,NPPES Provider Last/Org Name,NPPES Provider First Name,NPPES Provider Zip Code,NPPES Provider State,Specialty Description,Total Claim Count,Opioid Claim Count,Opioid Prescribing Rate
1104139963,ALTAMIRANO,DAVID,6606,CT,General Practice,390,107,27.44%
1164755930,ALTAN,MEHMET,6510,CT,Internal Medicine,42,,
1285736124,ALTBAUM,ROBERT,6880,CT,Internal Medicine,10689,218,2.04%
1023015542,ALTER,JEFFREY,6708,CT,Dermatology,2614,,
1881680775,ALTHERR,DORIS,6062,CT,Internal Medicine,7818,216,2.76%
1972707446,ALTHOFF,AMY,6510,CT,Infectious Disease,429,17,3.96%
1710960158,ALTICE,FREDERICK,6519,CT,Infectious Disease,55,0,0.00%
1518210558,ALTIERI,SARA,6405,CT,Nurse Practitioner,82,19,23.17%
1376515239,ALTMAN,ARNOLD,6106,CT,Pediatric Medicine,14,0,0.00%
1336147784,ALTMAN,BRUCE,6810,CT,Ophthalmology,3913,,
1023351707,ALTMAN,JASON,6032,CT,Student in an Organized Health Care Education/Training Program,128,,
1093917213,ALTMAN,LARISA,6102,CT,Nurse Practitioner,134,,
1689652711,ALTMAN,MARK,6518,CT,Orthopedic Surgery,209,163,77.99%
1336201300,ALTORELLI,ALPHONSE,6777,CT,Internal Medicine,6995,105,1.50%
1962814673,ALTORELLI,NICOLE,6510,CT,Student in an Organized Health Care Education/Training Program,52,,
1003855859,ALTSCHUL-LATZMAN,AIMEE,6824,CT,Allergy/Immunology,237,0,0.00%
1972700987,ALTSHUL,VICTOR,6511,CT,Psychiatry & Neurology,71,0,0.00%
1407114630,ALTWERGER,GARY,6510,CT,Student in an Organized Health Care Education/Training Program,35,13,37.14%
1720194756,ALUSHI,EDLIRA,6811,CT,Optometry,34,0,0.00%
1417393356,ALVARADO,CAMILLE,6030,CT,Student in an Organized Health Care Education/Training Program,59,,
1578530333,ALVARADO,CRISTOBAL,6451,CT,Thoracic Surgery,12,12,100.00%
1457770497,ALVARENGA THIEBAUD,JULIO,6610,CT,Student in an Organized Health Care Education/Training Program,80,,
1588847156,ALVAREZ,ADRIANA,6810,CT,Internal Medicine,140,32,22.86%
1447219571,ALVAREZ,ALEXANDER,6712,CT,Internal Medicine,7894,700,8.87%
1407853575,ALVAREZ,JAMES,6106,CT,Physician Assistant,196,100,51.02%
1740561133,ALVAREZ,MIGUEL,6610,CT,Student in an Organized Health Care Education/Training Program,1051,19,1.81%
1386907699,ALVAREZ ARGOTE,JULIANA,6105,CT,Student in an Organized Health Care Education/Training Program,863,,
1104947159,ALVARO,VINCENT,6102,CT,Physician Assistant,105,41,39.05%
1295177434,ALVES,DANIELLE,6260,CT,Nurse Practitioner,1117,11,0.98%
1437462991,ALVI,SAMA,6105,CT,Family Practice,221,,
1942202890,ALWARD,SUSAN,6702,CT,Certified Nurse Midwife,75,0,0.00%
1437415197,AMAH,LINDA,6610,CT,Internal Medicine,187,13,6.95%
1235578931,AMAN,KYLE,6418,CT,Student in an Organized Health Care Education/Training Program,58,,
1033386792,AMANKULOR,NDUKA,6510,CT,Neurosurgery,17,0,0.00%
1861531436,AMARA,JEAN,6067,CT,Dentist,48,,
1275588493,AMARA,MATTHEW,6804,CT,Family Practice,416,34,8.17%
1811980956,AMARO,AMY,6333,CT,Dentist,44,,
1902917370,AMARO,MATTHEW,6360,CT,Dentist,55,,
1225109028,AMATO,ANTHONY,6107,CT,Dentist,33,0,0.00%
1639234958,AMATO,JOSEPH,6119,CT,Contractor,15,0,0.00%
1750699369,AMATO,KRISTINA,6106,CT,Nurse Practitioner,68,0,0.00%
1043344641,AMATO,RICHARD,6468,CT,Dentist,191,,
1174661771,AMATUZZI,GEORGE,6877,CT,Optometry,87,0,0.00%
1386933216,AMAZAN-RODNEY,GERLY,6067,CT,Nurse Practitioner,94,62,65.96%
1639126576,AMBALU,MIRIAM,6902,CT,Emergency Medicine,263,32,12.17%
1043563182,AMBATIPUDI,NAGAMANI,6040,CT,Dentist,96,25,26.04%
1538257779,AMBERG,ANNA,6260,CT,Certified Nurse Midwife,124,0,0.00%
1376716860,AMBIZAS,HELEN,6615,CT,Optometry,114,0,0.00%
1942363189,AMBLE,PAUL,6457,CT,Neuropsychiatry,1870,0,0.00%
1295741825,AMBROGIO,LISA,6511,CT,Physician Assistant,57,23,40.35%
1538212725,AMBROGIO,RICCARDO,6109,CT,Maxillofacial Surgery,74,25,33.78%
1447366307,AMBROSE,JERROLD,6438,CT,Dentist,43,0,0.00%
1700920022,AMDUR,HENRY,6320,CT,Obstetrics/Gynecology,163,,
1841558616,AMEN,SHELLEY,6510,CT,Student in an Organized Health Care Education/Training Program,97,0,0.00%
1750526042,AMENTA,SARAH,6106,CT,Nurse Practitioner,2526,0,0.00%
1316009608,AMETI,LIRIM,6504,CT,Internal Medicine,162,,
1467565457,AMICO,CAROL,6511,CT,Physician Assistant,4698,228,4.85%
1831474394,AMICONE,MELISSA,6108,CT,Nurse Practitioner,2306,37,1.60%
1679716195,AMIN,HARDIK,6520,CT,Neurology,24,0,0.00%
1790105583,AMIN,SHAWN,6105,CT,Student in an Organized Health Care Education/Training Program,74,0,0.00%
1104181882,AMIN,SYED,6610,CT,Student in an Organized Health Care Education/Training Program,521,28,5.37%
1366440026,AMIR,DORON,6610,CT,Cardiology,3973,0,0.00%
1275780777,AMIRI,TAMELA,6880,CT,Neuropsychiatry,15,0,0.00%
1447260336,AMLETO,MARIO,6441,CT,Family Practice,2135,58,2.72%
1316032295,AMMERMAN,DONALD,6810,CT,Psychiatry,1829,59,3.23%
1831168996,AMOATENG-ADJEPONG,YAW,6610,CT,Internal Medicine,1669,114,6.83%
1871526772,AMODEO,JOHN,6511,CT,General Surgery,94,,
1437378809,AMON-PERPETUA,VICKY,6510,CT,Nurse Practitioner,610,125,20.49%
1467700179,AMOO,AKUA ADWUBI,6510,CT,Hospitalist,586,34,5.80%
1326223728,AMOO,FRANCIS,6510,CT,Internal Medicine,40,,
1982824397,AMOROSO,BRIAN,6824,CT,Dentist,93,16,17.20%
1164850178,AMPUJA,AMY,6705,CT,Nurse Practitioner,3802,333,8.76%
1336553890,AMROLIWALLA,SEROZAN,6418,CT,Student in an Organized Health Care Education/Training Program,72,,
1245598168,AMSBAUGH,MARK,6606,CT,Student in an Organized Health Care Education/Training Program,47,,
1952583304,AMUCHASTEGUI,MARCOS,6511,CT,Internal Medicine,169,0,0.00%
1306101688,AMUCHASTEGUI,TOMAS,6510,CT,Student in an Organized Health Care Education/Training Program,969,29,2.99%
1881776060,ANAND,AARTHI,6902,CT,Family Practice,1240,23,1.85%
1649218363,ANAND,NALINI,6606,CT,Internal Medicine,1276,,
1841474541,ANAND,NAVEEN,6850,CT,Gastroenterology,69,0,0.00%
1386874329,ANAND,NEERAJ,6902,CT,Internal Medicine,236,,
1295793271,ANAND,RAHUL,6824,CT,Pain Management,1934,844,43.64%
1306889993,ANAND,RAKESH,6606,CT,Internal Medicine,2134,26,1.22%
1770929614,ANAND,VIKRAM,6850,CT,Student in an Organized Health Care Education/Training Program,59,,
1558604553,ANANE,CHRISTINE,6102,CT,Nurse Practitioner,751,77,10.25%
1154571065,ANASTASI,ANTHONY,6498,CT,Obstetrics/Gynecology,19,0,0.00%
1639203979,ANASTASIA,KIRSTIN,6824,CT,Certified Clinical Nurse Specialist,33,0,0.00%
1790858058,ANASTASIADIS,IOANNA,6426,CT,Physician Assistant,2180,87,3.99%
1770508087,ANASTASIO,GEORGE,6078,CT,Internal Medicine,6885,236,3.43%
1225017528,ANBARI,AMMAR,6254,CT,Orthopedic Surgery,272,203,74.63%
1346558897,ANCUTA,MICHAEL,6850,CT,Student in an Organized Health Care Education/Training Program,22,0,0.00%
1396935136,ANDEMARIAM,BIREE,6030,CT,Hematology/Oncology,92,49,53.26%
1003839291,ANDERSEN,BETH,6810,CT,Physician Assistant,3429,2435,71.01%
1336421171,ANDERSON,ALYSSA,6405,CT,Nurse Practitioner,2758,97,3.52%
1376834390,ANDERSON,APRIL,6510,CT,Emergency Medicine,16,,
1164849865,ANDERSON,BECKY,6105,CT,Nurse Practitioner,129,43,33.33%
1417953191,ANDERSON,CARL,6519,CT,Dentist,20,,
1215023486,ANDERSON,CHERYL,6810,CT,Nurse Practitioner,671,,
1740492339,ANDERSON,JEFFREY,6902,CT,Dentist,14,,
1841390036,ANDERSON,LARRY,6516,CT,Physician Assistant,151,,
1679640866,ANDERSON,MARK,6877,CT,Internal Medicine,1245,18,1.45%
1265692545,ANDERSON,NYCAINE,6511,CT,Physical Medicine and Rehabilitation,291,35,12.03%
1396715231,ANDERSON,PETER,6776,CT,Family Practice,8624,359,4.16%
1154620748,ANDERSON,RACHEL,6510,CT,Emergency Medicine,66,,
1598781015,ANDERSON,RICHARD,6492,CT,Psychiatry,2026,,
1659332989,ANDERSON,ROBERT,6518,CT,Pediatric Medicine,17,0,0.00%
1639513948,ANDERSON,SANDRA,6751,CT,Nurse Practitioner,516,276,53.49%
1427230614,ANDERSON,SHARON,6513,CT,Family Practice,3531,283,8.01%
1295814119,ANDERSON,TARA,6510,CT,Physician Assistant,564,54,9.57%
1962849703,ANDIMAN,SARAH,6510,CT,Student in an Organized Health Care Education/Training Program,17,,
1043462880,ANDOH,NANA ADWOA,6606,CT,Internal Medicine,36,,
1891923793,ANDOLA,ISRAEL,6902,CT,Physician Assistant,183,26,14.21%
1578879284,ANDRADE,DAWN,6483,CT,Nurse Practitioner,329,123,37.39%
1912065715,ANDREI,TEODORA,6040,CT,Psychiatry,2166,0,0.00%
1609879543,ANDREOLI,JOHN,6051,CT,Obstetrics/Gynecology,143,0,0.00%
1588607386,ANDRES,PIETRO,6614,CT,Gastroenterology,787,0,0.00%
1558385773,ANDREWS,JANET,6850,CT,Emergency Medicine,83,35,42.17%
1740280411,ANDREWS,JOSEPH,6830,CT,Internal Medicine,259,35,13.51%
1124004528,ANDREWS,LAURA,6052,CT,Nurse Practitioner,106,0,0.00%
1992775290,ANDREWS,REBECCA,6030,CT,Internal Medicine,1123,74,6.59%
1629061957,ANDRIANI,RUDY,6902,CT,Urology,84,0,0.00%
1598718876,ANDRIAS,C,6385,CT,Cardiology,1504,,
1912196478,ANDRIES,CHAN,6105,CT,Physician Assistant,60,28,46.67%
1104808369,ANDRUS,JASON,6511,CT,Physician Assistant,49,25,51.02%
1063682102,ANEES,SYED,6051,CT,Internal Medicine,72,0,0.00%
1699119628,ANEJA,SANJAY,6510,CT,Student in an Organized Health Care Education/Training Program,28,,
1053339242,ANGELO,STEVEN,6511,CT,Internal Medicine,62,12,19.35%
1376668004,ANGEVINE,ANNE,6902,CT,Hematology/Oncology,660,22,3.33%
1649248741,ANGOFF,NANCY,6504,CT,Internal Medicine,803,73,9.09%
1871848671,ANGULO DIAZ,VERONICA,6511,CT,Student in an Organized Health Care Education/Training Program,729,39,5.35%
1700881554,ANGUS,STEVEN,6030,CT,Internal Medicine,1492,140,9.38%
1639261779,ANNAL,MARIA,6002,CT,Physician Assistant,3273,191,5.84%
1457765661,ANNAM,RACHEL,6418,CT,Student in an Organized Health Care Education/Training Program,33,,
1184956690,ANNIBALINI,DIANE,6082,CT,Physician Assistant,365,22,6.03%
1306028030,ANNICELLE,DONALD,6606,CT,Dentist,46,,
1235367541,ANNINO,CAROL,6226,CT,Family Practice,178,,
1144590191,ANNULLI,RICHARD,6840,CT,General Practice,53,0,0.00%
1629063326,ANOSIKE-BYRON,CHIDINMA,6030,CT,Nurse Practitioner,469,,
1316043045,ANQUILLARE,JOSEPH,6106,CT,Internal Medicine,38337,437,1.14%
1871705079,ANSALDI,KATHERINE,6074,CT,Registered Nurse,1685,,
1841236312,ANSARI,EHSAN,6708,CT,Cardiology,3612,,
1497774152,ANSARI,RYAZ,6040,CT,Oral Surgery (dentists only),187,66,35.29%
1841309192,ANSARI,SAIMA,6360,CT,Pulmonary Disease,1735,,
1669638797,ANTARSH,CHERYL,6001,CT,Social Worker,16,0,0.00%
1336130715,ANTAYA,RICHARD,6519,CT,Dermatology,26,0,0.00%
1922447929,ANTENUCCI,MARGARET,6418,CT,Nurse Practitioner,2144,0,0.00%
1053332486,ANTHONY,JOSEPH,6706,CT,Cardiology,1138,0,0.00%
1912156597,ANTHONY,PAUL,6790,CT,Internal Medicine,1593,56,3.52%
1366406688,ANTIGNANI,DAVE,6610,CT,Physician Assistant,40,,
1336234947,ANTIN-OZERKIS,DANIELLE,6520,CT,Pulmonary Disease,423,,
1720042971,ANTOCI,JOSEPH,6762,CT,Urology,3341,64,1.92%
1912012592,ANTOINE,CHRISTINA,6040,CT,Psychiatry & Neurology,147,0,0.00%
1770550238,ANTON,IONUT,6708,CT,Internal Medicine,10471,205,1.96%
1053304162,ANTONAKOS,ALEXANDER,6109,CT,Dentist,40,,
1497965982,ANTONELLI,VINCENT,6340,CT,Dentist,58,15,25.86%
1205830742,ANTONICO,JOSEPH,6468,CT,Internal Medicine,520,46,8.85%
1457419814,ANTONOPOULOS,GEORGE,6762,CT,Cardiology,4992,0,0.00%
1083989339,ANTONY,SHEILA,6510,CT,Student in an Organized Health Care Education/Training Program,62,,
1356784268,ANTONY,SIBLE,6510,CT,Student in an Organized Health Care Education/Training Program,61,,
1457696270,ANTWI,AFUA,6105,CT,Optometry,36,0,0.00%
1700152063,ANTWI-BOASIAKO,SAMUEL,6102,CT,Internal Medicine,288,,
1902099880,ANUBKUMAR,SOJA,6030,CT,Internal Medicine,461,21,4.56%
1669411104,ANWAR,MOHAMMED,6066,CT,Pulmonary Disease,2835,,
1902067150,ANWAR,SABEEN,6051,CT,Rheumatology,106,,
1487906996,ANWAR,SARA,6856,CT,Student in an Organized Health Care Education/Training Program,78,0,0.00%
1992767826,ANWAR,YUSRA,6074,CT,Internal Medicine,2618,148,5.65%
1023028933,ANYATONWU,SAMUEL,6106,CT,Internal Medicine,7432,242,3.26%
1407949498,ANZALONE,THOMAS,6831,CT,Dentist,22,,
1033183355,AOUN-BARAKAT,LYDIA,6708,CT,Infectious Disease,1269,195,15.37%
1104176122,APERGIS,YIANNIS,6418,CT,Internal Medicine,64,0,0.00%
1043497779,APGAR,SARAH,6504,CT,Internal Medicine,99,,
1225211097,APIADO,FREDERICK,6610,CT,Internal Medicine,184,,
1255403473,APIADO,MICHELLE,6790,CT,Family Practice,3615,153,4.23%
1407838550,APOESO,OLUSEGUN,6117,CT,Geriatric Medicine,2233,98,4.39%
1083729495,APOLLON,REBECCA,6105,CT,Emergency Medicine,70,22,31.43%
1952377277,APOLTAN,ANAMARIA,6410,CT,Internal Medicine,2959,83,2.81%
1265403927,APOSTOLIDES,PAUL,6831,CT,Neurosurgery,186,66,35.48%
1407081714,APPAH,FRANK,6510,CT,Psychiatry,110,,
1366436065,APPEL,CLIFFORD,6810,CT,Gastroenterology,768,0,0.00%
1508861352,APPEL,ELIZABETH,6119,CT,Internal Medicine,5377,231,4.30%
1992939599,APPIAH,JULIET,6030,CT,Internal Medicine,146,,
1891843207,APPLEBAUM,CHARLES,6825,CT,Dentist,21,0,0.00%
1255437752,APPLEGATE,BRENDA,6379,CT,Family Practice,4096,259,6.32%
1356392203,APPLEGATE,TODD,6498,CT,Osteopathic Manipulative Medicine,759,328,43.21%
1164834248,APPLEWHITE,HEATHER,6105,CT,Student in an Organized Health Care Education/Training Program,125,0,0.00%
1689801771,APPUGOUNDER,SUGANYA,6510,CT,Student in an Organized Health Care Education/Training Program,38,,
1982791547,AQUAVIA,MARY,6488,CT,Internal Medicine,1693,,
1558550574,AQUIJE,EDMUNDO,6074,CT,Dentist,33,,
1386699411,ARAFEH,MEHADIN,6457,CT,Psychiatry & Neurology,59,0,0.00%
1407153869,ARANGUREN,INES,6519,CT,Internal Medicine,527,11,2.09%
1922176825,ARANOW,JONATHAN,6457,CT,General Surgery,185,35,18.92%
1174939615,ARAOYE,MORAKINYO,6606,CT,Student in an Organized Health Care Education/Training Program,72,,
1144656430,ARAQUE TRIANA,KATHERINE,6610,CT,Student in an Organized Health Care Education/Training Program,654,26,3.98%
1780949990,ARAUZ,MARIA,6030,CT,Student in an Organized Health Care Education/Training Program,21,11,52.38%
1659445955,ARAYA,DEBORAH,6504,CT,Physician Assistant,108,13,12.04%
1497076947,ARAYA,SOLEDAD,6457,CT,Psychiatry & Neurology,59,0,0.00%
1659602829,ARBACH,RANDA,6877,CT,Nurse Practitioner,18,0,0.00%
1225329238,ARBIA,ELIZABETH,6484,CT,Family Practice,355,11,3.10%
1205954237,ARBUCKLE,ROBERT,6897,CT,Dentist,28,,
1639396112,ARBUCKLE,RONALD,6105,CT,Dentist,19,0,0.00%
1447244645,ARBULU,ALFREDO,6082,CT,General Surgery,125,37,29.60%
1871638858,ARCADIPANE,JOSEPH,6810,CT,Dentist,49,,
1356457329,ARCAND,NICOLE,6254,CT,Orthopedic Surgery,115,74,64.35%
1528044062,ARCARI-COUTURE,JILL,6110,CT,Nurse Practitioner,205,,
1861456774,ARCENAS,NAIDA,6226,CT,Nurse Practitioner,154,,
1043509953,ARCH,ALLISON,6510,CT,Student in an Organized Health Care Education/Training Program,11,0,0.00%
1881898708,ARCHER,ALEXANDRA,6902,CT,Physician Assistant,136,,
1023058724,ARCHER,GIRVICE,6708,CT,Anesthesiology,14,0,0.00%
1205028560,ARCHER,HERBERT,6830,CT,Internal Medicine,289,,
1437152360,ARCHER-GOODE,CORLIS,6052,CT,Urology,1926,96,4.98%
1558315275,ARCIERO,LISA,6037,CT,Optometry,29,0,0.00%
1104821958,ARCIERO,ROBERT,6030,CT,Sports Medicine,25,19,76.00%
1124044763,ARCUNI,ORESTES,6810,CT,Psychiatry,641,0,0.00%
1144415514,ARCUNI,SUZANNE,6426,CT,Nurse Practitioner,2160,50,2.31%
1831223700,ARDAO,ALBERT,6320,CT,Physical Medicine and Rehabilitation,376,56,14.89%
1649318585,ARDEN-CORDONE,MARY,6905,CT,Endocrinology,2336,,
1952344418,ARDESIA,ROBERT,6511,CT,Cardiology,2794,,
1578701249,ARDESTANI,AFROOZ,6102,CT,Internal Medicine,67,0,0.00%
1285673137,ARDOLINO,HARRY,6405,CT,Internal Medicine,2501,30,1.20%
1376569392,ARDOLINO,SALLY,6107,CT,Internal Medicine,37,0,0.00%
1023009768,ARENA,CHARLES,6708,CT,Podiatry,147,,
1417063025,ARENA,NANCY,6106,CT,Physician Assistant,47,0,0.00%
1336437946,ARFAIE,SAHAND,6850,CT,Student in an Organized Health Care Education/Training Program,72,,
1770899981,ARGALL,ERICA,6105,CT,Obstetrics/Gynecology,17,,
1285684720,ARGENTO,VIVIAN,6610,CT,Geriatric Medicine,2434,31,1.27%
1710140744,ARGUELLES,ELIZABETH,6230,CT,General Surgery,57,22,38.60%
1528029790,ARIAS,ALBERT,6030,CT,Psychiatry & Neurology,40,,
1295938520,ARICO,JOY,6260,CT,Nurse Practitioner,708,23,3.25%
1023209442,ARIMORO,GABRIEL,6111,CT,Psychiatry & Neurology,484,,
1184702169,ARIS,JAMES,6897,CT,Dentist,21,0,0.00%
1578583282,ARIYAN,STEPHAN,6510,CT,Surgical Oncology,14,,
1619273737,ARIYAVATKUL,MATTHEW,6762,CT,Physician Assistant,238,85,35.71%
1407145592,ARJOON,ROY,6519,CT,Internal Medicine,332,14,4.22%
1740212315,ARKIN,MARTIN,6851,CT,Optometry,136,0,0.00%
1124122338,ARKY,LAWRENCE,6040,CT,Obstetrics/Gynecology,48,,
1760416226,ARLIS-MAYOR,STEPHANIE,6477,CT,Family Practice,222,53,23.87%
1174786487,ARMAH,TICHIANAA,6510,CT,Psychiatry & Neurology,548,0,0.00%
1053312173,ARMEL,HARVEY,6460,CT,Urology,1212,23,1.90%
1972580819,ARMETTA,MARY,6052,CT,Nurse Practitioner,35,,
1679683965,ARMM,MILTON,6606,CT,Urology,2022,36,1.78%
1790761898,ARMSTRONG,ALAN,6106,CT,Physician Assistant,25,,
1346487220,ARMSTRONG,BENJAMIN,6320,CT,Emergency Medicine,87,28,32.18%
1962676049,ARNAOUT,BACHAAR,6516,CT,Psychiatry,91,,
1043263502,ARNI,MARJORIE,6001,CT,Certified Clinical Nurse Specialist,155,,
1811089188,ARNISTA,THOMAS,6610,CT,Optometry,181,0,0.00%
1114362498,ARNOLD,BRIAN,6510,CT,Student in an Organized Health Care Education/Training Program,52,25,48.08%
1306909742,ARNOLD,CATHARINE,6437,CT,Rheumatology,8406,369,4.39%
1720299845,ARNOLD,GREGORY,6790,CT,Dentist,18,0,0.00%
1922336965,ARON,ALIVIA,6604,CT,Nurse Practitioner,77,,
1396730487,ARON,MICHAEL,6105,CT,Hand Surgery,142,109,76.76%
1164495875,ARONIN,STEVEN,6708,CT,Infectious Disease,1536,58,3.78%
1063494847,ARONOFF,RICHARD,6825,CT,Podiatry,20,,
1831127109,ARONOW,ELISABETH,6820,CT,Obstetrics/Gynecology,129,,
1457357733,ARONOW,MICHAEL,6030,CT,Orthopedic Surgery,443,304,68.62%
1619974136,ARONS,JEFFREY,6525,CT,Plastic and Reconstructive Surgery,82,25,30.49%
1205834876,ARONS,MARVIN,6525,CT,Specialist,12,0,0.00%
1275632994,ARONSON,MARC,6457,CT,Psychiatry,2728,0,0.00%
1548548811,ARORA,AARTI,6810,CT,Dentist,54,0,0.00%
1407121759,ARORA,ANITA,6510,CT,Internal Medicine,36,,
1861514127,ARORA,BHASKAR,6106,CT,Internal Medicine,137,,
1548678485,ARORA,NEHA,6010,CT,Dentist,27,,
1316145840,ARORA,SABEENA,6105,CT,Cardiology,1373,29,2.11%
1174507230,ARORA,TARVINDER PAL,6512,CT,Dentist,18,,
1871936724,AROUMOUGAME,VIDHYA,6830,CT,Student in an Organized Health Care Education/Training Program,272,,
1629377916,ARREDONDO,CHRISTINA,90651,CT,Psychiatry & Neurology,518,0,0.00%
1902191307,ARROYO ALONSO,CHRISTIAN,6030,CT,Student in an Organized Health Care Education/Training Program,17,11,64.71%
1720030372,ARSENAULT,JEANNE,6516,CT,Nurse Practitioner,31,,
1629002563,ARSENAULT,RONALD,6511,CT,Physician Assistant,4706,273,5.80%
1619111614,ARSHAD,FAIZAN,6510,CT,Emergency Medicine,144,25,17.36%
1831506898,ARSHAD,JUNAID,6706,CT,Student in an Organized Health Care Education/Training Program,56,,
1619132800,ARSLAN,ANTHONY,6614,CT,Geriatric Medicine,710,33,4.65%
1457580334,ARTILES,CESAR,6810,CT,Student in an Organized Health Care Education/Training Program,102,0,0.00%
1568452969,ARUNY,JOHN,6510,CT,Diagnostic Radiology,279,12,4.30%
1063569572,ARUTT,DANIEL,6851,CT,Dentist,26,,
1972823649,ARVAN,SUSAN,6450,CT,Internal Medicine,485,37,7.63%
1083925663,ARZAMENDIA,ARIEL,6030,CT,Student in an Organized Health Care Education/Training Program,44,19,43.18%
1194767681,ASAAD,GHAZI,6810,CT,Psychiatry,2266,,
1447570007,ASANTE,KWAME,6102,CT,Physical Medicine and Rehabilitation,50,,
1962847509,ASARE,KWAKU,6492,CT,Internal Medicine,319,23,7.21%
1932351673,ASCENZIA,MICHAEL,6511,CT,Physician Assistant,22,13,59.09%
1003933326,ASCH,WILLIAM,6510,CT,Nephrology,2347,52,2.22%
1003824939,ASCIUTO,LETTERIO,6489,CT,Internal Medicine,9949,273,2.74%
1801939343,ASEFAW,SENAI,6504,CT,Internal Medicine,17,0,0.00%
1811938533,ASGARI,BARDIA,6484,CT,Internal Medicine,2774,145,5.23%
1104269711,ASGERALLY,ABBAS,6510,CT,Student in an Organized Health Care Education/Training Program,59,,
1750613220,ASGHER,KHURRAM,6901,CT,Dentist,11,,
1619246667,ASHAGARI,TIGIST,6040,CT,Internal Medicine,437,17,3.89%
1083047260,ASHEH,ANGELO,6902,CT,Physician Assistant,86,12,13.95%
1699186171,ASHKENASI,DAVID,6510,CT,Student in an Organized Health Care Education/Training Program,15,,
1922117787,ASHMEAD,DUFFIELD,6033,CT,Hand Surgery,80,64,80.00%
1972866259,ASHOUR,CHRISTINE,6804,CT,Family Practice,397,,
1467553248,ASHRAF,MAHBOOB,6260,CT,Internal Medicine,1199,21,1.75%
1982966834,ASHRAF,SHEHRYAR,6030,CT,Student in an Organized Health Care Education/Training Program,650,,
1598106486,ASHRAF,SOHI,6850,CT,Student in an Organized Health Care Education/Training Program,54,0,0.00%
1669622213,ASHRAFZADEH,GOLNAZ,6850,CT,Internal Medicine,66,,
1518983329,ASHWOOD,MICHAEL,6706,CT,Emergency Medicine,497,118,23.74%
1922078914,ASIEDU,PATRICK,6511,CT,Internal Medicine,4373,55,1.26%
1720031750,ASIEDU,ROSEMARY,6460,CT,CRNA,14,0,0.00%
1245261098,ASIS,MARIA,6511,CT,Obstetrics/Gynecology,335,0,0.00%
1801094479,ASLAM,MAHBOOB,6029,CT,Psychiatry,399,0,0.00%
1295718401,ASLANIAN,HARRY,6510,CT,Gastroenterology,38,,
1972524494,ASLANIAN,ROBERT,6830,CT,Oral Surgery (dentists only),14,,
1568443554,ASMUS,KIRSTEN,6511,CT,Certified Nurse Midwife,24,0,0.00%
1679789846,ASMUS,MARY,6511,CT,Physician Assistant,72,11,15.28%
1053341701,ASMUS,TRACEY,6111,CT,Optometry,131,0,0.00%
1437475688,ASNIS,MARIA CECILIA,6902,CT,Endocrinology,431,0,0.00%
1902212509,ASSANI,SADAF,6518,CT,Student in an Organized Health Care Education/Training Program,16,,
1811910128,ASSELIN,JASON,6810,CT,Physician Assistant,369,189,51.22%
1184945800,ASSI,ROLAND,6510,CT,Student in an Organized Health Care Education/Training Program,13,,
1124235015,ASSIS,DAVID,6520,CT,Gastroenterology,211,,
1225009046,ASTRACHAN,DAVID,6518,CT,Otolaryngology,928,23,2.48%
1891800512,ASTRAUSKAS,LEONARD,6757,CT,Internal Medicine,11092,384,3.46%
1073747788,ASUNTO,ANN,6902,CT,Family Practice,1147,39,3.40%
1235571837,ASWANI,ANJALI,6776,CT,Family Practice,184,0,0.00%
1619105426,ATABAKI,ALI,6902,CT,Student in an Organized Health Care Education/Training Program,21,0,0.00%
1275972622,ATANACKOVIC,MILAN,6902,CT,Student in an Organized Health Care Education/Training Program,79,,
1144668252,ATAYDE,MARANATHA,6706,CT,Student in an Organized Health Care Education/Training Program,18,,
1659323855,ATEF,AMR,6360,CT,Internal Medicine,2737,,
1740300938,ATHAR,HARIS,6105,CT,Cardiology,2207,,
1528140233,ATKINS,CHARLES,6708,CT,Psychiatry,163,0,0.00%
1255349205,ATKINS,STEPHEN,6511,CT,Psychiatry,83,0,0.00%
1639315203,ATLADOTTIR,JORUNN,6510,CT,Student in an Organized Health Care Education/Training Program,28,14,50.00%
1871527333,ATLAS,STEPHEN,6511,CT,Internal Medicine,1192,87,7.30%
1871519264,ATTA-MENSAH,KOFI,6112,CT,Gastroenterology,1680,18,1.07%
1629270616,ATTARAN,RAMAK,6510,CT,Cardiology,511,,
1538570015,ATTEYA,GOURG,6708,CT,Student in an Organized Health Care Education/Training Program,53,,
1538391842,ATTMORE,SUSAN,6226,CT,Nurse Practitioner,122,63,51.64%
1235124538,ATTON,ANDREW,6033,CT,Dermatology,250,,
1679581417,ATWOOD,PAULA,6450,CT,Nurse Practitioner,553,37,6.69%
1255355590,AUBE,ROBERT,6067,CT,Optometry,70,0,0.00%
1932150364,AUCLAIR,M.,6102,CT,Physician Assistant,129,23,17.83%
