State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
CO,Colorado,2016,October,12 month-ending,Number of Drug Overdose Deaths,948,100,0.0262825904,
CO,Colorado,2016,November,12 month-ending,Number of Drug Overdose Deaths,952,100,0.0288895892,
CT,Connecticut,2015,April,12 month-ending,Number of Deaths,30431,100,0.0098583681,
CT,Connecticut,2015,July,12 month-ending,Number of Deaths,30612,100,0.016333464,
CT,Connecticut,2015,August,12 month-ending,Number of Deaths,30549,100,0.0163671479,
CT,Connecticut,2015,May,12 month-ending,Number of Deaths,30437,100,0.0131418997,
CT,Connecticut,2015,June,12 month-ending,Number of Deaths,30508,100,0.0131113151,
CT,Connecticut,2015,January,12 month-ending,Number of Deaths,30221,100,0.009926872,
CT,Connecticut,2015,February,12 month-ending,Number of Deaths,30349,100,0.0098850044,
CT,Connecticut,2015,March,12 month-ending,Number of Deaths,30497,100,0.0098370332,
CT,Connecticut,2015,January,12 month-ending,Number of Drug Overdose Deaths,631,100,0.009926872,
CT,Connecticut,2015,February,12 month-ending,Number of Drug Overdose Deaths,633,100,0.0098850044,
CT,Connecticut,2015,March,12 month-ending,Number of Drug Overdose Deaths,639,100,0.0098370332,
CT,Connecticut,2015,April,12 month-ending,Number of Drug Overdose Deaths,650,100,0.0098583681,
CT,Connecticut,2015,May,12 month-ending,Number of Drug Overdose Deaths,652,100,0.0131418997,
CT,Connecticut,2015,June,12 month-ending,Number of Drug Overdose Deaths,670,100,0.0131113151,
CT,Connecticut,2015,July,12 month-ending,Number of Drug Overdose Deaths,722,100,0.016333464,
CT,Connecticut,2015,January,12 month-ending,Heroin (T40.1),298,100,0.009926872,
CT,Connecticut,2015,February,12 month-ending,Heroin (T40.1),302,100,0.0098850044,
CT,Connecticut,2015,March,12 month-ending,Heroin (T40.1),294,100,0.0098370332,
CT,Connecticut,2015,April,12 month-ending,Heroin (T40.1),306,100,0.0098583681,
CT,Connecticut,2015,May,12 month-ending,Heroin (T40.1),306,100,0.0131418997,
CT,Connecticut,2015,June,12 month-ending,Heroin (T40.1),309,100,0.0131113151,
CT,Connecticut,2015,July,12 month-ending,Heroin (T40.1),338,100,0.016333464,
CT,Connecticut,2015,August,12 month-ending,Heroin (T40.1),341,100,0.0163671479,
CT,Connecticut,2015,September,12 month-ending,Heroin (T40.1),353,100,0.019636078,
CT,Connecticut,2015,October,12 month-ending,Heroin (T40.1),368,100,0.0163318635,
CT,Connecticut,2015,November,12 month-ending,Heroin (T40.1),382,100,0.0195115606,
CT,Connecticut,2015,December,12 month-ending,Heroin (T40.1),394,100,0.0163398693,
CT,Connecticut,2016,January,12 month-ending,Heroin (T40.1),403,100,0.0164646997,
CT,Connecticut,2016,February,12 month-ending,Heroin (T40.1),410,100,0.0165393139,
CT,Connecticut,2016,March,12 month-ending,Heroin (T40.1),424,100,0.0165771501,
CT,Connecticut,2016,April,12 month-ending,Heroin (T40.1),436,100,0.0165573879,
CT,Connecticut,2016,May,12 month-ending,Heroin (T40.1),454,100,0.0132459103,
CT,Connecticut,2016,June,12 month-ending,Heroin (T40.1),462,100,0.0165628727,
CT,Connecticut,2016,July,12 month-ending,Heroin (T40.1),454,100,0.0132916861,
CT,Connecticut,2016,August,12 month-ending,Heroin (T40.1),461,100,0.0198958782,
CT,Connecticut,2016,September,12 month-ending,Heroin (T40.1),456,100,0.0199408422,
DE,Delaware,2016,November,12 month-ending,Number of Deaths,8890,100,0,
CT,Connecticut,2016,October,12 month-ending,Heroin (T40.1),443,100,0.019896538,
CT,Connecticut,2016,November,12 month-ending,Heroin (T40.1),451,100,0.0198045947,
CT,Connecticut,2016,December,12 month-ending,Heroin (T40.1),459,100,0.0293704924,
CT,Connecticut,2017,January,12 month-ending,Heroin (T40.1),462,100,0.197859228,*Likely underreported due to incomplete data
CT,Connecticut,2017,February,12 month-ending,Heroin (T40.1),452,99+,0.2553411552,*Likely underreported due to incomplete data
CT,Connecticut,2015,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",97,100,0.0098850044,
CT,Connecticut,2015,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",103,100,0.0098370332,
CT,Connecticut,2015,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",121,100,0.0098583681,
CT,Connecticut,2015,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",123,100,0.0131418997,
CT,Connecticut,2015,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",123,100,0.0131113151,
CT,Connecticut,2015,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",146,100,0.016333464,
CT,Connecticut,2015,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",152,100,0.0163671479,
CT,Connecticut,2015,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",161,100,0.019636078,
CT,Connecticut,2015,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",192,100,0.0163318635,
CT,Connecticut,2015,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",217,100,0.0195115606,
CT,Connecticut,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",214,100,0.0163398693,
CT,Connecticut,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",240,100,0.0164646997,
CT,Connecticut,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",258,100,0.0165393139,
CT,Connecticut,2016,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",273,100,0.0165771501,
CT,Connecticut,2016,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",295,100,0.0165573879,
CT,Connecticut,2016,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",331,100,0.0132459103,
CT,Connecticut,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",369,100,0.0165628727,
CT,Connecticut,2016,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",387,100,0.0132916861,
CT,Connecticut,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",421,100,0.0198958782,
CT,Connecticut,2016,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",443,100,0.0199408422,
CT,Connecticut,2016,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",438,100,0.019896538,
CT,Connecticut,2016,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",461,100,0.0198045947,
CT,Connecticut,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",508,100,0.0293704924,
CT,Connecticut,2015,January,12 month-ending,Percent with drugs specified,99.5245641838,100,0.009926872,
CT,Connecticut,2015,February,12 month-ending,Percent with drugs specified,99.6840442338,100,0.0098850044,
CT,Connecticut,2015,March,12 month-ending,Percent with drugs specified,99.6870109546,100,0.0098370332,
CT,Connecticut,2015,April,12 month-ending,Percent with drugs specified,99.6923076923,100,0.0098583681,
CT,Connecticut,2015,May,12 month-ending,Percent with drugs specified,99.6932515337,100,0.0131418997,
CT,Connecticut,2015,June,12 month-ending,Percent with drugs specified,99.8507462687,100,0.0131113151,
CT,Connecticut,2015,July,12 month-ending,Percent with drugs specified,99.8614958449,100,0.016333464,
CT,Connecticut,2015,August,12 month-ending,Percent with drugs specified,100,100,0.0163671479,
CT,Connecticut,2015,September,12 month-ending,Percent with drugs specified,99.8663101604,100,0.019636078,
CT,Connecticut,2015,October,12 month-ending,Percent with drugs specified,99.8716302953,100,0.0163318635,
CT,Connecticut,2015,November,12 month-ending,Percent with drugs specified,99.875,100,0.0195115606,
CT,Connecticut,2015,December,12 month-ending,Percent with drugs specified,99.7496871089,100,0.0163398693,
CT,Connecticut,2016,January,12 month-ending,Percent with drugs specified,99.7572815534,100,0.0164646997,
CT,Connecticut,2016,February,12 month-ending,Percent with drugs specified,99.7607655502,100,0.0165393139,
CT,Connecticut,2016,March,12 month-ending,Percent with drugs specified,99.6466431095,100,0.0165771501,
CT,Connecticut,2016,April,12 month-ending,Percent with drugs specified,99.6547756041,100,0.0165573879,
CT,Connecticut,2016,May,12 month-ending,Percent with drugs specified,99.6648044693,100,0.0132459103,
CT,Connecticut,2016,June,12 month-ending,Percent with drugs specified,99.5599559956,100,0.0165628727,
CT,Connecticut,2016,July,12 month-ending,Percent with drugs specified,99.5584988962,100,0.0132916861,
CT,Connecticut,2016,August,12 month-ending,Percent with drugs specified,99.5689655172,100,0.0198958782,
CT,Connecticut,2016,September,12 month-ending,Percent with drugs specified,99.6770721206,100,0.0199408422,
CT,Connecticut,2016,October,12 month-ending,Percent with drugs specified,99.6732026144,100,0.019896538,
CT,Connecticut,2016,November,12 month-ending,Percent with drugs specified,99.6805111821,100,0.0198045947,
CT,Connecticut,2016,December,12 month-ending,Percent with drugs specified,99.794661191,100,0.0293704924,
CT,Connecticut,2015,November,12 month-ending,Methadone (T40.3),77,100,0.0195115606,
CT,Connecticut,2017,January,12 month-ending,Percent with drugs specified,99.7910135841,100,0.197859228,*Likely underreported due to incomplete data
CT,Connecticut,2017,February,12 month-ending,Percent with drugs specified,99.7899159664,99+,0.2553411552,*Likely underreported due to incomplete data
CT,Connecticut,2016,June,12 month-ending,Methadone (T40.3),72,100,0.0165628727,
CT,Connecticut,2016,July,12 month-ending,Methadone (T40.3),62,100,0.0132916861,
CT,Connecticut,2016,August,12 month-ending,Methadone (T40.3),64,100,0.0198958782,
CT,Connecticut,2016,September,12 month-ending,Methadone (T40.3),65,100,0.0199408422,
CT,Connecticut,2015,September,12 month-ending,Number of Deaths,30556,100,0.019636078,
CT,Connecticut,2015,October,12 month-ending,Number of Deaths,30615,100,0.0163318635,
CT,Connecticut,2015,November,12 month-ending,Number of Deaths,30751,100,0.0195115606,
CT,Connecticut,2015,December,12 month-ending,Number of Deaths,30600,100,0.0163398693,
CT,Connecticut,2016,January,12 month-ending,Number of Deaths,30368,100,0.0164646997,
CT,Connecticut,2016,February,12 month-ending,Number of Deaths,30231,100,0.0165393139,
CT,Connecticut,2016,March,12 month-ending,Number of Deaths,30162,100,0.0165771501,
CT,Connecticut,2016,April,12 month-ending,Number of Deaths,30198,100,0.0165573879,
CT,Connecticut,2016,May,12 month-ending,Number of Deaths,30198,100,0.0132459103,
CT,Connecticut,2016,June,12 month-ending,Number of Deaths,30188,100,0.0165628727,
CT,Connecticut,2016,July,12 month-ending,Number of Deaths,30094,100,0.0132916861,
CT,Connecticut,2016,August,12 month-ending,Number of Deaths,30157,100,0.0198958782,
CT,Connecticut,2016,September,12 month-ending,Number of Deaths,30089,100,0.0199408422,
CT,Connecticut,2016,October,12 month-ending,Number of Deaths,30156,100,0.019896538,
CT,Connecticut,2016,November,12 month-ending,Number of Deaths,30296,100,0.0198045947,
CT,Connecticut,2016,December,12 month-ending,Number of Deaths,30643,100,0.0293704924,
CT,Connecticut,2017,January,12 month-ending,Number of Deaths,30830,100,0.197859228,*Likely underreported due to incomplete data
CT,Connecticut,2017,February,12 month-ending,Number of Deaths,30939,99+,0.2553411552,*Likely underreported due to incomplete data
DE,Delaware,2015,April,12 month-ending,Number of Deaths,8580,100,0,
CT,Connecticut,2016,December,12 month-ending,Number of Drug Overdose Deaths,974,100,0.0293704924,
CT,Connecticut,2016,November,12 month-ending,Number of Drug Overdose Deaths,939,100,0.0198045947,
CT,Connecticut,2017,January,12 month-ending,Number of Drug Overdose Deaths,957,100,0.197859228,*Likely underreported due to incomplete data
CT,Connecticut,2017,February,12 month-ending,Number of Drug Overdose Deaths,952,99+,0.2553411552,*Likely underreported due to incomplete data
CT,Connecticut,2015,March,12 month-ending,Methadone (T40.3),57,100,0.0098370332,
CT,Connecticut,2015,April,12 month-ending,Methadone (T40.3),57,100,0.0098583681,
CT,Connecticut,2015,May,12 month-ending,Methadone (T40.3),58,100,0.0131418997,
CT,Connecticut,2015,June,12 month-ending,Methadone (T40.3),62,100,0.0131113151,
CT,Connecticut,2015,July,12 month-ending,Methadone (T40.3),74,100,0.016333464,
CT,Connecticut,2015,August,12 month-ending,Methadone (T40.3),76,100,0.0163671479,
CT,Connecticut,2015,September,12 month-ending,Methadone (T40.3),76,100,0.019636078,
CT,Connecticut,2015,October,12 month-ending,Methadone (T40.3),75,100,0.0163318635,
CT,Connecticut,2015,December,12 month-ending,Methadone (T40.3),73,100,0.0163398693,
CT,Connecticut,2016,January,12 month-ending,Methadone (T40.3),72,100,0.0164646997,
CT,Connecticut,2016,February,12 month-ending,Methadone (T40.3),72,100,0.0165393139,
CT,Connecticut,2016,March,12 month-ending,Methadone (T40.3),71,100,0.0165771501,
CT,Connecticut,2016,April,12 month-ending,Methadone (T40.3),73,100,0.0165573879,
CT,Connecticut,2016,May,12 month-ending,Methadone (T40.3),74,100,0.0132459103,
CT,Connecticut,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),214,100,0.0293704924,
CT,Connecticut,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),199,100,0.197859228,*Likely underreported due to incomplete data
CT,Connecticut,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),191,99+,0.2553411552,*Likely underreported due to incomplete data
CT,Connecticut,2015,February,12 month-ending,Cocaine (T40.5),124,100,0.0098850044,
CT,Connecticut,2016,October,12 month-ending,Methadone (T40.3),66,100,0.019896538,
CT,Connecticut,2016,November,12 month-ending,Methadone (T40.3),68,100,0.0198045947,
CT,Connecticut,2015,August,12 month-ending,Number of Drug Overdose Deaths,728,100,0.0163671479,
CT,Connecticut,2015,September,12 month-ending,Number of Drug Overdose Deaths,748,100,0.019636078,
CT,Connecticut,2015,October,12 month-ending,Number of Drug Overdose Deaths,779,100,0.0163318635,
CT,Connecticut,2015,November,12 month-ending,Number of Drug Overdose Deaths,800,100,0.0195115606,
CT,Connecticut,2015,December,12 month-ending,Number of Drug Overdose Deaths,799,100,0.0163398693,
CT,Connecticut,2016,January,12 month-ending,Number of Drug Overdose Deaths,824,100,0.0164646997,
CT,Connecticut,2016,February,12 month-ending,Number of Drug Overdose Deaths,836,100,0.0165393139,
CT,Connecticut,2016,March,12 month-ending,Number of Drug Overdose Deaths,849,100,0.0165771501,
CT,Connecticut,2016,April,12 month-ending,Number of Drug Overdose Deaths,869,100,0.0165573879,
CT,Connecticut,2016,May,12 month-ending,Number of Drug Overdose Deaths,895,100,0.0132459103,
CT,Connecticut,2016,June,12 month-ending,Number of Drug Overdose Deaths,909,100,0.0165628727,
CT,Connecticut,2016,July,12 month-ending,Number of Drug Overdose Deaths,906,100,0.0132916861,
CT,Connecticut,2016,August,12 month-ending,Number of Drug Overdose Deaths,928,100,0.0198958782,
CT,Connecticut,2016,September,12 month-ending,Number of Drug Overdose Deaths,929,100,0.0199408422,
CT,Connecticut,2016,October,12 month-ending,Number of Drug Overdose Deaths,918,100,0.019896538,
CT,Connecticut,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),26,100,0.0165771501,
CT,Connecticut,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),26,100,0.0165573879,
CT,Connecticut,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),24,100,0.0132459103,
CT,Connecticut,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),23,100,0.0165628727,
CT,Connecticut,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),21,100,0.0132916861,
CT,Connecticut,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),25,100,0.0198958782,
CT,Connecticut,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),25,100,0.0199408422,
CT,Connecticut,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),26,100,0.019896538,
CT,Connecticut,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),24,100,0.0198045947,
CT,Connecticut,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),22,100,0.0293704924,
CT,Connecticut,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),21,100,0.197859228,*Likely underreported due to incomplete data
CT,Connecticut,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),23,99+,0.2553411552,*Likely underreported due to incomplete data
CT,Connecticut,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),188,100,0.0165628727,
CT,Connecticut,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),183,100,0.0132916861,
CT,Connecticut,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),192,100,0.0198958782,
CT,Connecticut,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),192,100,0.0199408422,
CT,Connecticut,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),195,100,0.019896538,
CT,Connecticut,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),201,100,0.0198045947,
CT,Connecticut,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),14,100,0.0131113151,
CT,Connecticut,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),17,100,0.016333464,
